Order ID,Order Date,Ship Date,Customer Name,Customer ID,Customer Segment,Category,Product Name,Product ID,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto-Reorder,Recorder Quantity
ORD1752,02-03-2025,04-03-2025,Dr. Veronica Mclaughlin,CUST438,Corporate,Office Supplies,Notebook,PROD1465,West,Missouri,Joshualand,3,2233,50,3349.5,2689.86,659.64,Debit card,Cancelled,Rodriguez LLC,brandon24@roberts-yang.org,45,No,0
ORD1753,20-03-2025,24-03-2025,Brian Peterson,CUST904,Home Office,Office Supplies,Calculator,PROD9892,East,Florida,Matthewshire,8,2020,50,8080,6664.97,1415.03,Net banking,Returned,"Gomez, Acosta and Paul",hallnancy@jones.net,13,No,0
ORD1754,19-05-2025,24-05-2025,Brent Valentine,CUST780,Home Office,Grocery,Snacks,PROD7288,North,Maine,Clarkeland,7,4042,30,19805.8,12478.19,7327.61,UPI,Cancelled,Lopez Group,ojacobson@beck.org,16,No,0
ORD1755,24-08-2025,25-08-2025,Jessica Christensen,CUST251,Consumer,Electronics,Monitor,PROD4446,North,South Dakota,New William,6,1317,15,6716.7,5409.12,1307.58,Debit card,Delivered,Moore LLC,davidjimenez@hill.com,1,Yes,37
ORD1756,17-09-2025,23-09-2025,Craig Bailey,CUST702,Corporate,Electronics,Laptop,PROD2482,North,North Dakota,West Anthonyfurt,5,2462,15,10463.5,8776.15,1687.35,Net banking,Returned,"Young, Robinson and Smith",kerrmia@adams.com,40,No,0
ORD1757,12-01-2025,17-01-2025,Charles Pena,CUST256,Corporate,Furniture,Sofa,PROD2013,East,California,New Suzanneland,1,4461,5,4237.95,2794.43,1443.52,Net banking,Cancelled,"Park, Gray and Rose",garciapaul@wood-ruiz.info,50,No,0
ORD1758,09-04-2025,11-04-2025,Michael Wu,CUST497,Consumer,Electronics,Laptop,PROD6181,South,Virginia,Port Anthonyshire,2,1530,50,1530,1266.82,263.18,Debit card,Pending,Anderson-Bryant,sburns@mooney.biz,5,Yes,22
ORD1759,27-02-2025,01-03-2025,Maria Jensen,CUST771,Consumer,Furniture,Dining Table,PROD2636,North,New Jersey,South Sarahville,1,3464,30,2424.8,1985.63,439.17,Net banking,Pending,Adams Ltd,jasonjacobson@stewart.com,38,No,0
ORD1760,06-12-2024,08-12-2024,Brian Jones,CUST831,Home Office,Furniture,Study Table,PROD8514,South,Louisiana,Cherylmouth,9,2157,10,17471.7,15299.65,2172.05,UPI,Returned,Williams-George,hfranklin@collins.com,7,Yes,46
ORD1761,29-10-2024,01-11-2024,Heather Vargas,CUST853,Home Office,Office Supplies,Stapler,PROD2405,North,Alaska,Thomasstad,3,1497,5,4266.45,3211.14,1055.31,UPI,Returned,Sanchez and Sons,rpark@santiago.com,42,No,0
ORD1762,27-08-2025,02-09-2025,Guy Cooper,CUST431,Corporate,Office Supplies,Notebook,PROD8817,West,Montana,Jeremytown,10,2937,5,27901.5,23025.96,4875.54,Debit card,Returned,Brown-House,april78@jones-griffin.info,27,No,0
ORD1763,25-10-2025,29-10-2025,Connie Hernandez,CUST132,Consumer,Office Supplies,Calculator,PROD9336,East,Wyoming,North Tonyside,10,2741,5,26039.5,18514.78,7524.72,Net banking,Cancelled,"Hall, Robinson and Williams",markpineda@gordon-williams.org,14,No,0
ORD1764,07-06-2025,10-06-2025,Thomas Sullivan,CUST908,Consumer,Office Supplies,File Folder,PROD9068,South,Florida,Port Ginaburgh,6,2535,50,7605,6711.56,893.44,Net banking,Cancelled,"Smith, Mejia and Cain",victoriavasquez@shea-patel.info,24,No,0
ORD1765,07-11-2024,08-11-2024,Ian Jones,CUST381,Corporate,Furniture,Bookshelf,PROD7803,South,Iowa,East Jamesborough,7,3278,10,20651.4,17036.22,3615.18,Cash,Cancelled,Mcdowell-Williams,william91@ward.com,41,No,0
ORD1766,25-04-2025,02-05-2025,Jeffrey Ramos,CUST344,Consumer,Electronics,Laptop,PROD3280,East,Arkansas,Dawsonberg,4,545,30,1526,1315.18,210.82,Debit card,Returned,"Ramirez, Robinson and Hart",andrewwilson@pollard.biz,21,No,0
ORD1767,03-06-2025,06-06-2025,Cheryl Benson,CUST875,Corporate,Office Supplies,Calculator,PROD5326,South,Indiana,Port Spencer,8,3725,10,26820,17106.87,9713.13,Net banking,Returned,Smith-Boyd,carolpatrick@williams.net,44,No,0
ORD1768,01-06-2025,07-06-2025,Thomas Ashley,CUST941,Consumer,Grocery,Sugar,PROD1961,North,Hawaii,New Michael,2,4555,15,7743.5,6154.63,1588.87,UPI,Pending,Wright Ltd,cameron94@miller.net,2,Yes,39
ORD1769,06-12-2024,11-12-2024,Angela Lynch,CUST677,Home Office,Furniture,Office Chair,PROD3894,East,South Carolina,East Kyle,4,3030,50,6060,4030.06,2029.94,UPI,Delivered,Cortez PLC,bbrown@stokes-wood.com,22,No,0
ORD1770,12-07-2025,19-07-2025,Heather Schultz,CUST915,Consumer,Grocery,Snacks,PROD9558,East,New Jersey,Lake Robertland,5,3442,15,14628.5,12027.35,2601.15,Cash,Pending,Nunez and Sons,huntadam@cook.com,16,No,0
ORD1771,23-02-2025,25-02-2025,Katherine Reed,CUST402,Corporate,Furniture,Dining Table,PROD2153,East,Massachusetts,Reynoldsland,9,3581,20,25783.2,18403.61,7379.59,Debit card,Delivered,"Reyes, Ryan and Frank",ipadilla@nunez.org,31,No,0
ORD1772,25-08-2025,29-08-2025,Karen Ramos,CUST239,Consumer,Office Supplies,Notebook,PROD7748,North,Missouri,Mallorychester,2,2943,15,5003.1,3752.49,1250.61,Net banking,Delivered,Rodriguez-Stark,eric86@wyatt-fisher.com,4,Yes,31
ORD1773,26-03-2025,02-04-2025,Joel Noble,CUST853,Consumer,Office Supplies,Calculator,PROD7872,North,Oregon,Jonesfort,5,1463,5,6949.25,5472.85,1476.4,Net banking,Delivered,Smith LLC,krystal43@williams.com,41,No,0
ORD1774,06-07-2025,09-07-2025,Christopher Lopez,CUST896,Corporate,Furniture,Study Table,PROD2779,North,North Dakota,West Christopherville,4,3402,10,12247.2,10358.33,1888.87,UPI,Delivered,Schmidt LLC,freyes@davis.biz,43,No,0
ORD1775,19-12-2024,20-12-2024,Michael Blake,CUST969,Corporate,Grocery,Cooking Oil,PROD4254,South,South Carolina,Joannaside,5,2152,10,9684,7850.09,1833.91,Cash,Delivered,"Clarke, Simon and Whitaker",nlucas@robbins-kirk.com,20,No,0
ORD1776,07-10-2025,13-10-2025,Andrew Williams,CUST546,Home Office,Electronics,Mouse,PROD3692,North,Delaware,New William,8,3145,10,22644,14716.62,7927.38,Cash,Pending,"Gonzalez, Reed and Brooks",jeffrey24@russo.com,21,No,0
ORD1777,17-09-2025,20-09-2025,Kristina Anthony,CUST390,Consumer,Grocery,Cooking Oil,PROD4780,East,Colorado,Johnstonmouth,5,4501,5,21379.75,13235.08,8144.67,Net banking,Cancelled,"Perkins, Myers and Mason",uschwartz@ramirez.com,50,No,0
ORD1778,18-01-2025,25-01-2025,Colin Wilson,CUST907,Consumer,Electronics,Headphones,PROD9372,North,Nebraska,Port Josetown,3,2645,50,3967.5,3383.28,584.22,UPI,Returned,Mason-Stanton,maldonadocolton@thomas.com,5,Yes,33
ORD1779,14-08-2025,15-08-2025,Thomas Walker,CUST487,Home Office,Office Supplies,Pen,PROD2567,North,California,South Kimberly,7,527,5,3504.55,2718.66,785.89,Debit card,Pending,Cox LLC,lgreene@wagner.com,41,No,0
ORD1780,28-06-2025,01-07-2025,Kristen Johnston,CUST364,Corporate,Electronics,Laptop,PROD9278,West,Illinois,West Patrick,7,4171,20,23357.6,19988.98,3368.62,Debit card,Pending,"Adams, Jones and Mccoy",veronica17@oliver-cole.com,23,No,0
ORD1781,12-03-2025,14-03-2025,Cynthia Garcia,CUST397,Consumer,Office Supplies,File Folder,PROD8894,South,Nebraska,Nicoleside,2,4914,10,8845.2,5861.71,2983.49,Debit card,Cancelled,Smith and Sons,nguyenjacob@white-garrett.com,4,Yes,39
ORD1782,12-04-2025,17-04-2025,Christopher Jones,CUST610,Home Office,Office Supplies,Calculator,PROD4001,North,Oregon,Grosston,2,1214,15,2063.8,1556.86,506.94,Net banking,Delivered,Wright-Ford,jackie58@hampton.org,29,No,0
ORD1783,24-10-2025,30-10-2025,Anthony Parker,CUST487,Consumer,Grocery,Sugar,PROD6296,West,Nebraska,Port Brianland,9,2445,50,11002.5,7252.02,3750.48,Net banking,Returned,Moore Group,priceeric@miller.com,35,No,0
ORD1784,18-03-2025,21-03-2025,Jordan Gonzales,CUST139,Consumer,Grocery,Cooking Oil,PROD3932,South,Oklahoma,Clementsport,6,2484,20,11923.2,9643.97,2279.23,Debit card,Cancelled,"Stark, Lopez and Hernandez",joshuadixon@thompson.org,10,No,0
ORD1785,29-06-2025,30-06-2025,Dennis Gregory,CUST530,Home Office,Furniture,Dining Table,PROD4393,South,Alaska,Lisaland,1,4238,10,3814.2,3286.11,528.09,Net banking,Cancelled,"Arnold, Mueller and Alvarado",jamesjane@montes-harvey.com,28,No,0
ORD1786,26-03-2025,28-03-2025,Donna Duncan,CUST883,Corporate,Electronics,Headphones,PROD3845,East,Wyoming,Annaland,4,616,10,2217.6,1419.54,798.06,Debit card,Delivered,Romero-Figueroa,hmcclure@long.info,33,No,0
ORD1787,21-10-2025,23-10-2025,Michael Lamb,CUST936,Home Office,Electronics,Keyboard,PROD6113,West,Arizona,West Julieville,8,2403,5,18262.8,16110.38,2152.42,UPI,Returned,Ballard-Harding,woodwardsteven@logan-anderson.biz,45,No,0
ORD1788,13-06-2025,15-06-2025,Tiffany Nguyen,CUST246,Home Office,Grocery,Sugar,PROD8943,East,Oklahoma,Harriston,2,4961,20,7937.6,6601.88,1335.72,Debit card,Cancelled,"Gilbert, Scott and Rivers",julie50@hooper-jackson.com,3,Yes,42
ORD1789,23-11-2024,26-11-2024,Colleen Smith,CUST623,Corporate,Furniture,Study Table,PROD5676,East,Kentucky,East Nancyton,5,1004,15,4267,3391.06,875.94,Net banking,Returned,Brown Group,nathanieltran@anderson.biz,50,No,0
ORD1790,17-11-2024,22-11-2024,Jennifer Perry,CUST449,Home Office,Electronics,Monitor,PROD5381,East,North Carolina,Kathrynland,4,624,20,1996.8,1769.71,227.09,Cash,Pending,Walters-Miller,angela56@robinson-simmons.com,19,No,0
ORD1791,30-11-2024,05-12-2024,Felicia Welch,CUST178,Consumer,Office Supplies,Calculator,PROD9867,North,Kentucky,North Larry,7,4615,50,16152.5,13968.7,2183.8,Net banking,Cancelled,Juarez-Brown,justinhoffman@armstrong-perkins.com,2,Yes,44
ORD1792,13-10-2025,15-10-2025,Anna Smith,CUST183,Home Office,Office Supplies,Calculator,PROD8770,East,New Jersey,East Georgemouth,7,123,15,731.85,550.89,180.96,Cash,Cancelled,"Hickman, Fields and Garcia",angela11@cox.com,48,No,0
ORD1793,26-12-2024,02-01-2025,Mariah Davis,CUST213,Home Office,Office Supplies,Calculator,PROD7486,East,Vermont,Port Maryview,6,4350,10,23490,14552.31,8937.69,Net banking,Delivered,Arnold-Rush,pmccarthy@ramos.org,25,No,0
ORD1794,01-11-2024,02-11-2024,Charles Walker,CUST525,Consumer,Furniture,Bookshelf,PROD5327,West,Colorado,Nelsonville,5,2931,20,11724,9846.91,1877.09,Cash,Returned,"Harris, Johnson and Gonzales",shayes@moore-ramos.com,27,No,0
ORD1795,07-01-2025,11-01-2025,Cindy Berry,CUST743,Consumer,Furniture,Dining Table,PROD6325,North,North Dakota,New Jennifer,2,3821,20,6113.6,3719.96,2393.64,Net banking,Delivered,Richardson LLC,evanwoods@coleman.com,44,No,0
ORD1796,03-08-2025,04-08-2025,Frank Allen,CUST125,Consumer,Furniture,Sofa,PROD6239,South,Missouri,Karenview,3,4791,50,7186.5,5582.33,1604.17,Debit card,Pending,Bell-Ramsey,jclark@rivera.com,31,No,0
ORD1797,10-09-2025,17-09-2025,Melanie Osborne,CUST810,Consumer,Grocery,Rice Bag,PROD6923,West,South Dakota,East Melissa,9,1361,50,6124.5,3789.02,2335.48,Cash,Pending,"Hill, Davies and Perez",foleykimberly@miller.com,21,No,0
ORD1798,29-12-2024,02-01-2025,David Hodge MD,CUST720,Corporate,Office Supplies,Pen,PROD3328,North,Utah,Pattersonburgh,6,1116,50,3348,2718.61,629.39,UPI,Delivered,West Ltd,wmorales@wolf-allen.com,25,No,0
ORD1799,13-03-2025,20-03-2025,Jason Ramirez,CUST168,Corporate,Electronics,Headphones,PROD3937,South,Ohio,Kimberlymouth,1,4178,50,2089,1600.12,488.88,Net banking,Pending,Farley-Aguirre,xmacdonald@reyes-daniels.info,5,Yes,27
ORD1800,28-11-2024,01-12-2024,Amber Castro,CUST192,Corporate,Furniture,Dining Table,PROD5641,East,Hawaii,West David,8,3059,30,17130.4,12537.53,4592.87,Cash,Returned,Burton-Wright,rodneyporter@sharp-williams.org,46,No,0
ORD1801,07-06-2025,09-06-2025,Kimberly Jordan,CUST366,Corporate,Grocery,Cooking Oil,PROD2263,South,North Carolina,Thomasborough,3,3274,50,4911,4134.06,776.94,Debit card,Pending,Edwards-Pacheco,jose80@chambers.com,0,Yes,49
ORD1802,12-02-2025,19-02-2025,Timothy Hanson,CUST441,Corporate,Office Supplies,Calculator,PROD4363,West,Maine,Lake Steventon,1,2512,20,2009.6,1415.68,593.92,UPI,Cancelled,York Group,gregorysmith@graves-boyd.com,9,Yes,39
ORD1803,11-06-2025,16-06-2025,Andrew Harrell,CUST646,Home Office,Office Supplies,Pen,PROD2636,South,South Carolina,Adamsmouth,10,2259,15,19201.5,11778.05,7423.45,Cash,Delivered,Carson Ltd,dana45@ortiz.org,17,No,0
ORD1804,02-01-2025,06-01-2025,John Hayes,CUST892,Consumer,Electronics,Laptop,PROD6536,East,Kentucky,South Ashleyview,4,3822,20,12230.4,10822.79,1407.61,Debit card,Cancelled,Allen-Johnson,prosales@ashley.com,2,Yes,34
ORD1805,21-12-2024,27-12-2024,Donna Williams,CUST107,Consumer,Office Supplies,File Folder,PROD8510,North,Mississippi,South Heather,9,846,5,7233.3,4835.43,2397.87,Net banking,Returned,"Jones, Roberts and Miller",melissamueller@vargas-campos.net,14,No,0
ORD1806,10-02-2025,17-02-2025,Desiree Herman,CUST614,Corporate,Electronics,Monitor,PROD4642,North,Maine,West Anthonyside,4,2367,10,8521.2,6630.55,1890.65,UPI,Returned,Mckinney Inc,samuel33@potter.com,31,No,0
ORD1807,05-06-2025,11-06-2025,Alexa Parker,CUST802,Corporate,Electronics,Monitor,PROD4058,East,West Virginia,Port Jeremy,4,4648,30,13014.4,7891.23,5123.17,UPI,Returned,Buck and Sons,elizabethwhite@thompson-wilson.com,45,No,0
ORD1808,26-03-2025,28-03-2025,Jessica Anderson,CUST326,Corporate,Grocery,Juice Pack,PROD1645,East,Illinois,East Heatherborough,9,3699,20,26632.8,17351.27,9281.53,Cash,Delivered,"Tanner, King and Watts",mitchellpatricia@nelson-goodwin.com,48,No,0
ORD1809,13-06-2025,20-06-2025,Katherine Walters,CUST383,Home Office,Grocery,Sugar,PROD3604,East,Washington,Port Peterview,8,2567,15,17455.6,12816.53,4639.07,Net banking,Returned,Taylor LLC,williamsandrea@cooper.com,4,Yes,24
ORD1810,20-01-2025,24-01-2025,David Harris,CUST811,Corporate,Electronics,Laptop,PROD6225,South,Utah,Katherineland,6,1551,50,4653,3367.26,1285.74,Cash,Returned,Scott Group,wrightchelsea@lee.info,31,No,0
ORD1811,21-12-2024,24-12-2024,Mr. Brian Gonzalez,CUST634,Consumer,Grocery,Sugar,PROD7969,North,West Virginia,Lake Rachelshire,4,1886,50,3772,3025.28,746.72,Cash,Returned,Michael-Larson,stephenwilliams@smith.info,13,No,0
ORD1812,29-09-2025,30-09-2025,Brandon Spence,CUST531,Home Office,Office Supplies,Calculator,PROD3422,West,Kansas,New Kristyview,6,2217,10,11971.8,9865.76,2106.04,Debit card,Cancelled,Floyd-Beltran,laura23@perez.com,43,No,0
ORD1813,08-04-2025,10-04-2025,Mark Carter,CUST960,Consumer,Office Supplies,Notebook,PROD3681,East,Connecticut,North Troyland,5,4209,50,10522.5,7994.65,2527.85,Debit card,Pending,Booker-Davis,mattheworozco@bailey-wright.com,30,No,0
ORD1814,17-04-2025,21-04-2025,Robert Callahan,CUST187,Home Office,Grocery,Juice Pack,PROD2600,West,Kansas,South Samuel,9,3125,15,23906.25,20758.35,3147.9,UPI,Cancelled,Wolfe-Lewis,smithdaniel@hines-gonzalez.com,36,No,0
ORD1815,22-05-2025,29-05-2025,Ronald Williams,CUST554,Corporate,Furniture,Dining Table,PROD5272,South,Virginia,New Amytown,9,766,10,6204.6,5225.68,978.92,Debit card,Cancelled,"Wilson, Baldwin and Rice",michael96@cole.org,48,No,0
ORD1816,27-09-2025,28-09-2025,Vickie Carroll,CUST963,Consumer,Office Supplies,File Folder,PROD9817,South,Arizona,West Melissa,5,1306,20,5224,4369.47,854.53,Net banking,Cancelled,Mack-Harris,andrewscurtis@stewart.com,10,No,0
ORD1817,26-01-2025,28-01-2025,Meghan Wright,CUST784,Consumer,Office Supplies,File Folder,PROD7576,North,Wisconsin,East Robin,5,4878,10,21951,14053.64,7897.36,Cash,Delivered,Anderson-Khan,hornemelissa@bell.com,13,No,0
ORD1818,21-05-2025,22-05-2025,Dennis Humphrey MD,CUST267,Corporate,Furniture,Study Table,PROD2684,North,Maryland,Elizabethshire,10,4104,10,36936,23008.73,13927.27,Net banking,Returned,Dixon LLC,jonesjohn@owens-henson.com,24,No,0
ORD1819,15-10-2025,17-10-2025,Shaun Rodriguez,CUST801,Consumer,Furniture,Office Chair,PROD3809,North,Montana,South Angelaburgh,5,1014,10,4563,4049.33,513.67,Debit card,Returned,"Ayers, Hall and Macdonald",qblack@rose.com,40,No,0
ORD1820,17-04-2025,18-04-2025,Lori Williams,CUST384,Consumer,Furniture,Dining Table,PROD2500,East,Missouri,Scottchester,1,4543,15,3861.55,2978.1,883.45,Net banking,Cancelled,Keller and Sons,jason40@underwood-brewer.org,42,No,0
ORD1821,08-01-2025,15-01-2025,Kimberly Sanchez,CUST991,Corporate,Office Supplies,File Folder,PROD5028,South,Georgia,Kennedyburgh,1,4391,5,4171.45,2803.07,1368.38,UPI,Pending,Rodriguez Inc,mgrant@jones-reese.info,17,No,0
ORD1822,04-12-2024,09-12-2024,Bryan Kim,CUST984,Home Office,Furniture,Study Table,PROD1101,North,West Virginia,Charlenebury,6,1415,50,4245,3507.99,737.01,Net banking,Pending,Garcia PLC,glensims@oconnor-turner.com,46,No,0
ORD1823,22-08-2025,26-08-2025,Lauren Fitzgerald,CUST100,Corporate,Office Supplies,File Folder,PROD6302,West,Maryland,Gregorychester,9,4533,20,32637.6,28176.78,4460.82,Debit card,Cancelled,Gardner-Williams,cbell@cooper.com,17,No,0
ORD1824,03-06-2025,05-06-2025,Sarah Morgan,CUST185,Corporate,Office Supplies,Stapler,PROD8384,South,Maryland,New Peter,9,209,5,1786.95,1164.78,622.17,Net banking,Cancelled,"Hobbs, Newton and Wagner",rossmary@phillips.org,33,No,0
ORD1825,15-02-2025,22-02-2025,Chelsea Quinn,CUST236,Consumer,Grocery,Snacks,PROD8195,East,Massachusetts,Marcochester,4,3868,20,12377.6,10116.86,2260.74,Cash,Delivered,"Turner, Wheeler and Taylor",ksmith@collier.com,11,No,0
ORD1826,27-08-2025,28-08-2025,Brady Jackson,CUST353,Corporate,Office Supplies,Notebook,PROD2967,North,Florida,New Nathaniel,10,1465,20,11720,8959.96,2760.04,Debit card,Cancelled,Reeves-Douglas,scottgallagher@ross.biz,31,No,0
ORD1827,06-11-2024,09-11-2024,Erin Brooks,CUST186,Home Office,Grocery,Juice Pack,PROD3856,South,Connecticut,Port Jasonmouth,8,3184,10,22924.8,16381.64,6543.16,Cash,Pending,"Wilkinson, Bowers and Wood",matthewgray@horn-silva.com,18,No,0
ORD1828,18-09-2025,21-09-2025,Travis House,CUST418,Consumer,Electronics,Mouse,PROD9966,East,Kansas,Port Valeriestad,4,937,15,3185.8,1928.43,1257.37,Debit card,Returned,Castaneda Inc,clarkjames@osborne.com,7,Yes,47
ORD1829,22-02-2025,23-02-2025,Isaiah Cunningham,CUST599,Consumer,Grocery,Sugar,PROD9765,South,Vermont,Port Rachelmouth,4,4710,30,13188,10964.63,2223.37,Net banking,Pending,Phillips Group,keith09@cook.com,20,No,0
ORD1830,10-06-2025,12-06-2025,Roger Richardson,CUST843,Home Office,Grocery,Rice Bag,PROD3807,West,Connecticut,Fryefurt,2,3191,5,6062.9,5226.78,836.12,Net banking,Returned,Ortega-Perez,udouglas@reeves-davidson.com,22,No,0
ORD1831,17-07-2025,21-07-2025,James Mcpherson,CUST729,Consumer,Electronics,Mouse,PROD4283,South,Mississippi,South Nicholasville,7,1451,30,7109.9,6194.6,915.3,Net banking,Cancelled,Pierce Inc,becky35@vasquez-lawson.com,16,No,0
ORD1832,16-05-2025,23-05-2025,Angela Cameron,CUST166,Corporate,Office Supplies,Calculator,PROD7913,West,Massachusetts,Butlerside,6,3245,30,13629,8937.72,4691.28,Cash,Delivered,"Cannon, Hicks and Kelly",eflores@nash.com,30,No,0
ORD1833,17-01-2025,19-01-2025,Thomas Rodriguez,CUST468,Corporate,Electronics,Headphones,PROD7112,West,California,New Lauraton,7,1718,50,6013,4883.79,1129.21,Cash,Returned,Bradley PLC,jessica02@barber-spencer.biz,47,No,0
ORD1834,10-12-2024,15-12-2024,Wendy Garcia,CUST287,Consumer,Electronics,Keyboard,PROD4667,East,Ohio,Jasonview,5,1564,30,5474,4814.97,659.03,Net banking,Delivered,Braun Group,iroberts@morris-singh.net,25,No,0
ORD1835,27-07-2025,03-08-2025,Shannon Rios,CUST505,Corporate,Electronics,Laptop,PROD9997,South,Maryland,Rachelmouth,5,506,15,2150.5,1858.46,292.04,Cash,Returned,Warren and Sons,phogan@higgins-miller.info,16,No,0
ORD1836,12-10-2025,18-10-2025,Nicole Warren,CUST981,Home Office,Electronics,Keyboard,PROD5195,East,Kentucky,Smithport,7,1851,15,11013.45,9325.61,1687.84,Net banking,Returned,"Salas, King and Vargas",uking@taylor-fernandez.info,40,No,0
ORD1837,11-07-2025,15-07-2025,Dakota Hunt,CUST605,Home Office,Furniture,Study Table,PROD6462,North,Kansas,West Michael,2,1789,5,3399.1,2368.68,1030.42,Cash,Cancelled,"Blanchard, Weaver and Cunningham",ashley68@ray.biz,0,Yes,25
ORD1838,29-08-2025,30-08-2025,Christian Lopez,CUST537,Home Office,Furniture,Sofa,PROD6782,North,Mississippi,New Patricia,4,3786,10,13629.6,12203.25,1426.35,Cash,Cancelled,Shepherd-Skinner,karenstewart@hamilton.com,50,No,0
ORD1839,13-01-2025,17-01-2025,Sandra Rodriguez,CUST573,Home Office,Grocery,Cooking Oil,PROD8566,North,Alabama,Codyview,5,3470,5,16482.5,13742.21,2740.29,Net banking,Pending,"Rosario, Branch and Wood",heatherwilson@meyer.com,2,Yes,48
ORD1840,19-11-2024,26-11-2024,Drew Jones,CUST314,Home Office,Electronics,Monitor,PROD4251,West,West Virginia,Owensside,2,3049,20,4878.4,4220.41,657.99,Cash,Delivered,"Richard, Kelly and Atkinson",ernest71@gomez.net,3,Yes,21
ORD1841,24-02-2025,01-03-2025,Casey Irwin,CUST570,Home Office,Electronics,Monitor,PROD9869,South,Louisiana,Johnville,1,2167,30,1516.9,983.45,533.45,Net banking,Delivered,"Martin, Reese and Perry",rdennis@simmons.org,1,Yes,21
ORD1842,10-03-2025,13-03-2025,Christopher Johnson,CUST815,Corporate,Furniture,Office Chair,PROD8350,East,Nebraska,New Maureen,7,4479,15,26650.05,21051.39,5598.66,Debit card,Delivered,"Lopez, Parrish and Mayo",ronaldwalker@jones.com,41,No,0
ORD1843,28-06-2025,29-06-2025,Stephen Green,CUST845,Corporate,Grocery,Cooking Oil,PROD8410,West,Wisconsin,Walkerland,8,816,15,5548.8,3899.25,1649.55,UPI,Returned,"Soto, Warner and Wells",andrew49@wyatt.com,18,No,0
ORD1844,13-04-2025,16-04-2025,David Hernandez,CUST871,Consumer,Office Supplies,Notebook,PROD9370,North,Connecticut,North Brittanyborough,5,624,30,2184,1642.87,541.13,Cash,Cancelled,Fowler-Garcia,qwalters@black.com,10,No,0
ORD1845,23-04-2025,25-04-2025,David Powell,CUST414,Home Office,Grocery,Snacks,PROD9801,South,Hawaii,West Crystal,1,328,20,262.4,183.14,79.26,UPI,Returned,Garrett and Sons,jeffreyfox@mitchell.net,7,Yes,42
ORD1846,11-03-2025,14-03-2025,Antonio Cunningham,CUST498,Consumer,Electronics,Monitor,PROD1021,North,Louisiana,Olsonmouth,9,3738,50,16821,14385.65,2435.35,Cash,Delivered,Richards-Graham,james87@martinez.biz,50,No,0
ORD1847,03-04-2025,04-04-2025,Paul Gentry,CUST895,Corporate,Office Supplies,Calculator,PROD9731,East,Indiana,West Gregorybury,5,2526,50,6315,4983.7,1331.3,Net banking,Pending,Jordan PLC,pricesteven@roach-davis.net,17,No,0
ORD1848,15-12-2024,17-12-2024,Maria Young,CUST505,Corporate,Grocery,Cooking Oil,PROD1907,East,Louisiana,Hardinmouth,8,2214,50,8856,5422.9,3433.1,Net banking,Returned,"Gallegos, Christensen and Gill",smithsean@mclean.net,4,Yes,21
ORD1849,08-11-2024,15-11-2024,Brandy Beasley,CUST438,Corporate,Electronics,Headphones,PROD7665,South,Tennessee,Carterville,3,3567,10,9630.9,6259.82,3371.08,Cash,Pending,"Wallace, Murray and Anderson",landrews@jenkins.com,43,No,0
ORD1850,17-06-2025,20-06-2025,Alan Perez,CUST983,Consumer,Office Supplies,Stapler,PROD5686,South,Kansas,West Curtis,8,2313,20,14803.2,10777.2,4026,Net banking,Pending,George-Chen,christina65@robinson-ritter.info,46,No,0
ORD1851,30-08-2025,03-09-2025,Mark Davis,CUST489,Home Office,Office Supplies,Stapler,PROD4708,West,South Carolina,Brianland,6,663,5,3779.1,3096.47,682.63,Cash,Pending,Wong-Horn,wilkersontony@watson-ware.com,5,Yes,31
ORD1852,21-12-2024,27-12-2024,Ralph Ruiz,CUST151,Home Office,Electronics,Monitor,PROD1023,West,North Dakota,East Brian,3,3104,30,6518.4,5136.73,1381.67,UPI,Returned,Williams Ltd,tylercaldwell@cochran-whitaker.info,43,No,0
ORD1853,23-03-2025,25-03-2025,Christina Jimenez,CUST856,Consumer,Furniture,Office Chair,PROD8646,East,Wyoming,Lake Katherineburgh,9,2266,5,19374.3,15575.27,3799.03,UPI,Cancelled,White PLC,hbradley@johnson.com,45,No,0
ORD1854,25-10-2025,31-10-2025,Arthur Robertson,CUST707,Corporate,Office Supplies,Pen,PROD4750,East,Colorado,North Richard,1,4776,20,3820.8,3086.68,734.12,UPI,Delivered,Barnes-Gutierrez,gutierrezkathleen@king-davis.com,47,No,0
ORD1855,25-09-2025,30-09-2025,Miranda Burke,CUST928,Corporate,Office Supplies,Calculator,PROD8907,East,Wyoming,New Valerie,6,822,20,3945.6,3453.6,492,Debit card,Pending,Leon Inc,pjohnson@webster-chambers.net,34,No,0
ORD1856,31-01-2025,07-02-2025,Gregory Wallace,CUST955,Corporate,Grocery,Snacks,PROD9446,West,Mississippi,Ashleymouth,9,3977,30,25055.1,21973.07,3082.03,Cash,Pending,White Ltd,kristina17@dixon.com,37,No,0
ORD1857,05-02-2025,07-02-2025,Jennifer Williamson,CUST902,Home Office,Office Supplies,Pen,PROD3432,North,Louisiana,North Courtneychester,2,776,50,776,621.21,154.79,Net banking,Delivered,Wood and Sons,ruizjoel@williams.com,16,No,0
